Time (sec),Rate μcal/sec
2333,0.0002075287795996544
2334,0.00021150249136820553
2335,0.00021547620313675672
2360,-0.018007924570585743
2361,-0.01677633790031985
2362,-0.015589336466222067
2363,-0.015472380700159973
2364,-0.015355424934097878
2365,-0.015238469168035784
2366,-0.01512151340197369
2367,-0.015004557635911594
2368,-0.0148876018698495
2369,-0.01441703241710411
2370,-0.013915713948125415
2371,-0.013414395479146725
2372,-0.012913077010168032
2373,-0.01241175854118934
2374,-0.011910440072210648
2375,-0.01121423915016835
2376,-0.01048631317762736
2377,-0.009758387205086372
2378,-0.009030461232545382
2379,-0.008302535260004391
2380,-0.0075746092874634015
2381,-0.007029018493297477
2382,-0.0065290114937252685
2383,-0.00602900449415306
2384,-0.005528997494580849
2385,-0.0050289904950086405
2386,-0.004528983495436432
2387,-0.0041772338201256694
2388,-0.0038952522974084382
2389,-0.003613270774691206
2390,-0.003331289251973974
2391,-0.003049307729256742
2392,-0.0027673262065395104
2393,-0.002675870136170722
2394,-0.002701187730144582
2395,-0.0027265053241184423
2396,-0.0027518229180923024
2397,-0.0027771405120661625
2398,-0.002802458106040023
2399,-0.002639706918260067
2400,-0.002288886948726295
2401,-0.001938066979192523
2402,-0.0015872470096587512
2403,-0.0012364270401249793
2404,-0.0008856070705912074
2405,-0.0007810373416834833
2406,-0.0009898770099361137
2407,-0.0011987166781887437
2408,-0.0014075563464413742
2409,-0.001616396014694004
2410,-0.0018252356829466345
2411,-0.0020141690803777753
2412,-0.0021608016523131947
2413,-0.002307434224248614
2414,-0.002454066796184034
2415,-0.002600699368119453
2416,-0.002747331940054873
2417,-0.0028200449228512315
2418,-0.002682371382713083
2419,-0.0025446978425749337
2420,-0.0024070243024367846
2421,-0.002269350762298636
2422,-0.002131677222160487
2423,-0.002008302399655772
2424,-0.0019727625568993898
2425,-0.001937222714143008
2426,-0.0019016828713866256
2427,-0.0018661430286302436
2428,-0.0018306031858738615
2429,-0.0017892244223354046
2430,-0.0016806980698030227
2431,-0.0015721717172706407
2432,-0.0014636453647382589
2433,-0.001355119012205877
2434,-0.0012465926596734948
2435,-0.0011380663071411128
2436,-0.00120395528314249
2437,-0.0012771115644994336
2438,-0.0013502678458563772
2439,-0.0014234241272133206
2440,-0.0014965804085702644
2441,-0.001569736689927208
2442,-0.0014692634328249711
2443,-0.001349498004782845
2444,-0.0012297325767407189
2445,-0.0011099671486985928
2446,-0.0009902017206564668
2447,-0.0008704362926143405
2448,-0.0008730783586010051
2449,-0.0008990361377359858
2450,-0.0009249939168709663
2451,-0.0009509516960059469
2452,-0.0009769094751409275
2453,-0.001002867254275908
2454,-0.0010141469742205188
2455,-0.0010197185600355483
2456,-0.0010252901458505778
2457,-0.0010308617316656073
2458,-0.001036433317480637
2459,-0.0010420049032956666
2460,-0.000989820647254106
2461,-0.0009078833817712522
2462,-0.0008259461162883984
2463,-0.0007440088508055447
2464,-0.0006620715853226908
2465,-0.0005801343198398372
2466,-0.0005358547010632963
2467,-0.0005236538183699155
2468,-0.0005114529356765348
2469,-0.0004992520529831539
2470,-0.00048705117028977323
2471,-0.00047485028759639247
2472,-0.00045440591820795526
2473,-0.0004250311048998742
2474,-0.0003956562915917931
2475,-0.000366281478283712
2476,-0.0003369066649756309
2477,-0.00030753185166754985
2478,-0.00029793423367553744
2479,-0.00032349607402325274
2480,-0.000349057914370968
2481,-0.00037461975471868325
2482,-0.0004001815950663985
2483,-0.00042574343541411375
2484,-0.00042961323702906415
2485,-0.0003828682816008306
2486,-0.0003361233261725972
2487,-0.0002893783707443637
2488,-0.00024263341531613022
2489,-0.00019588845988789675
2490,-0.00014596704112030713
2491,-8.15750671401238e-05
2492,-1.718309315994045e-05
2493,4.72088808202429e-05
2494,0.00011160085480042623
2495,0.0001759928287806096
2496,0.00023687807664846423
2497,0.00027204733302599294
2498,0.00030721658940352156
2499,0.0003423858457810502
2500,0.0003775551021585789
2501,0.0004127243585361076
2502,0.00040497747296614243
2503,0.0004689685581879793
2504,0.0004900435014623224
2505,0.0005111184447366655
2506,0.0005321933880110087
2507,0.0005532683312853518
2508,0.0005743432745596949
2509,0.0005862884200997983
2510,0.0005976508125930359
2511,0.0006090132050862733
2512,0.000620375597579511
2513,0.0006317379900727484
2514,0.000643100382565986
2515,1.1549137137616302e-05
2540,-0.02043954701450949
2541,-0.01963101179616253
2542,-0.018822476577815564
2543,-0.018013941359468603
2544,-0.017205406141121638
2545,-0.016656902676351417
2546,-0.016498446841946905
2547,-0.01633999100754239
2548,-0.016181535173137872
2549,-0.01602307933873336
2550,-0.015864623504328844
2551,-0.015470528845503165
2552,-0.014619017645154346
2553,-0.013767506444805528
2554,-0.012915995244456711
2555,-0.01206448404410789
2556,-0.011212972843759071
2557,-0.010384097513523993
2558,-0.009635476631873864
2559,-0.00888685575022374
2560,-0.008138234868573612
2561,-0.0073896139869234845
2562,-0.006640993105273358
2563,-0.005973770058678177
2564,-0.00573388564612048
2565,-0.005494001233562785
2566,-0.005254116821005088
2567,-0.005014232408447393
2568,-0.004774347995889696
2569,-0.004529367650379975
2570,-0.0041620849140215415
2571,-0.0037948021776631068
2572,-0.003427519441304673
2573,-0.0030602367049462386
2574,-0.0026929539685878042
2575,-0.00232567123222937
2576,-0.0023452497952734406
2577,-0.0023727234868767388
2578,-0.002400197178480037
2579,-0.0024276708700833346
2580,-0.0024551445616866332
2581,-0.002482618253289931
2582,-0.0023832049845824307
2583,-0.0022631356990801712
2584,-0.002143066413577911
2585,-0.0020229971280756515
2586,-0.0019029278425733915
2587,-0.001782858557071132
2588,-0.0019206902146621672
2589,-0.002122997108026636
2590,-0.002325304001391105
2591,-0.002527610894755574
2592,-0.0027299177881200424
2593,-0.0029322246814845114
2594,-0.0028288341072541653
2595,-0.002618036314679573
2596,-0.0024072385221049807
2597,-0.0021964407295303884
2598,-0.001985642936955796
2599,-0.0017748451443812042
2600,-0.0017124458997445227
2601,-0.0017410006038440225
2602,-0.001769555307943522
2603,-0.0017981100120430219
2604,-0.0018266647161425218
2605,-0.0018552194202420213
2606,-0.0018935864523846292
2607,-0.0019396631708468244
2608,-0.0019857398893090195
2609,-0.002031816607771214
2610,-0.002077893326233409
2611,-0.002123970044695604
2612,-0.0021241334997090405
2613,-0.0020658618921513424
2614,-0.002007590284593644
2615,-0.0019493186770359456
2616,-0.0018910470694782472
2617,-0.0018327754619205491
2618,-0.0018114703856567489
2619,-0.0018504791236092803
2620,-0.001889487861561812
2621,-0.0019284965995143436
2622,-0.0019675053374668752
2623,-0.002006514075419407
2624,-0.0020269229071071546
2625,-0.0019943935440413477
2626,-0.0019618641809755403
2627,-0.0019293348179097332
2628,-0.0018968054548439259
2629,-0.001864276091778119
2630,-0.0018282495524924332
2631,-0.0017782343083272583
2632,-0.0017282190641620832
2633,-0.001678203819996908
2634,-0.001628188575831733
2635,-0.001578173331666558
2636,-0.0015315125098624937
2637,-0.0015234275452112424
2638,-0.001515342580559991
2639,-0.0015072576159087395
2640,-0.001499172651257488
2641,-0.0014910876866062366
2642,-0.0014829500142799143
2643,-0.001472229665875113
2644,-0.001461509317470312
2645,-0.0014507889690655107
2646,-0.0014400686206607095
2647,-0.0014293482722559083
2648,-0.0014186279238511072
2649,-0.001315027454566245
2650,-0.0012011069718502756
2651,-0.001087186489134306
2652,-0.0009732660064183364
2653,-0.0008593455237023669
2654,-0.0007454250409863974
2655,-0.0007120151949050666
2656,-0.0006939407081827498
2657,-0.0006758662214604331
2658,-0.0006577917347381165
2659,-0.0006397172480157998
2660,-0.0006216427612934831
2661,-0.0006259148503691852
2662,-0.0006388772744774393
2663,-0.0006518396985856935
2664,-0.0006648021226939477
2665,-0.0006777645468022018
2666,-0.000690726970910456
2667,-0.0006622118062127156
2668,-0.0006123293987967217
2669,-0.0005624469913807277
2670,-0.0005125645839647338
2671,-0.00046268217654874
2672,-0.0004127997691327461
2673,-0.0003414778322622483
2674,-0.00025586287575543636
2675,-0.00017024791924862438
2676,-8.46329627418124e-05
2677,9.819937649995723e-07
2678,8.659695027181154e-05
2679,0.00018773947004801933
2680,0.00030570351669940467
2681,0.0004236675633507899
2682,0.0005416316100021753
2683,0.0006595956566535606
2684,0.000777559703304946
2685,0.0008655567382127072
2686,0.0009121707569030949
2687,0.0009587847755934827
2688,0.0010053987942838705
2689,0.0010520128129742582
2690,0.0010986268316646461
2691,0.0011424940491057073
2692,0.0011799520636316789
2693,0.0012174100781576504
2694,0.0012548680926836222
2695,0.0012923261072095937
2720,0.0040838159812592095
2721,0.004144668218911685
2722,0.004252789082983786
2723,0.004367355668840403
2724,0.004481922254697019
2725,0.0045964888405536355
2726,0.004711055426410252
2727,0.004825622012266869
2728,0.005304747031100029
2729,0.005898995765609856
2730,0.006493244500119682
2731,0.007087493234629508
2732,0.0076817419691393345
2733,0.00827599070364916
2734,0.008913509136270613
2735,0.009569571725225594
2736,0.010225634314180576
2737,0.010881696903135557
2738,0.011537759492090538
2739,0.012193822081045521
2740,0.01264439010922164
2741,0.012979367446959815
2742,0.013314344784697988
2743,0.013649322122436162
2744,0.013984299460174337
2745,0.014319276797912511
2746,0.014612072903022147
2747,0.014865932485705441
2748,0.015119792068388734
2749,0.015373651651072026
2750,0.015627511233755317
2751,0.01588137081643861
2752,0.015892800762745945
2753,0.015619639396785897
2754,0.015346478030825849
2755,0.0150733166648658
2756,0.014800155298905751
2757,0.014526993932945702
2758,0.014264455375218062
2759,0.01402253756288273
2760,0.013780619750547398
2761,0.013538701938212066
2762,0.013296784125876735
2763,0.013054866313541403
2764,0.012797523107178355
2765,0.01250051460188684
2766,0.012203506096595325
2767,0.011906497591303812
2768,0.011609489086012297
2769,0.011312480580720782
2770,0.01100981742326465
2771,0.010677467341944243
2772,0.010345117260623838
2773,0.010012767179303432
2774,0.009680417097983026
2775,0.00934806701666262
2776,0.009040653329031591
2777,0.008957667184605191
2778,0.00887468104017879
2779,0.00879169489575239
2780,0.008708708751325988
2781,0.008625722606899588
2782,0.008542736462473187
2783,0.00852234301715199
2784,0.008503226973853346
2785,0.008484110930554702
2786,0.008464994887256055
2787,0.008445878843957411
2788,0.008426762800658768
2789,0.008277429078862714
2790,0.008116772080675592
2791,0.00795611508248847
2792,0.007795458084301349
2793,0.007634801086114227
2794,0.007474144087927104
2795,0.007397477010960839
2796,0.007341807414299764
2797,0.007286137817638689
2798,0.007230468220977614
2799,0.007174798624316539
2800,0.007119129027655463
2801,0.00696889003765191
2802,0.006785423963501041
2803,0.006601957889350171
2804,0.006418491815199301
2805,0.006235025741048431
2806,0.006051559666897562
2807,0.00589994027814019
2808,0.005767839825591744
2809,0.005635739373043298
2810,0.005503638920494851
2811,0.005371538467946406
2812,0.005239438015397961
2813,0.005062850945760754
2814,0.004851310105553799
2815,0.0046397692653468445
2816,0.0044282284251398905
2817,0.004216687584932936
2818,0.004005146744725982
2819,0.003844263072486481
2820,0.0037340365682144343
2821,0.003623810063942388
2822,0.0035135835596703416
2823,0.003403357055398295
2824,0.0032931305511262484
2825,0.0031269603651972932
2826,0.002869513646038688
2827,0.002612066926880082
2828,0.0023546202077214763
2829,0.00209717348856287
2830,0.0018397267694042648
2831,0.0016483082395736472
2832,0.0015971996120651916
2833,0.0015460909845567365
2834,0.001494982357048281
2835,0.0014438737295398255
2836,0.0013927651020313701
2837,0.001327873011610602
2838,0.0012078470695405194
2839,0.0010878211274704369
2840,0.0009677951854003544
2841,0.0008477692433302719
2842,0.0007277433012601893
2843,0.0005994463100870165
2844,0.00042034144585194994
2845,0.00024123658161688324
2846,6.213171738181669e-05
2847,-0.00011697314685324999
2848,-0.00029607801108831654
2849,-0.00047535871410429295
2850,-0.0006632555173848538
2851,-0.0008511523206654145
2852,-0.001039049123945975
2853,-0.0012269459272265361
2854,-0.0014148427305070968
2855,-0.0016027395337876575
2856,-0.0017473664312463633
2857,-0.0018901904159624935
2858,-0.0020330144006786236
2859,-0.002175838385394754
2860,-0.002318662370110884
2861,-0.0024614863548270147
2862,-0.0022343699529301735
2863,-0.0019367887154880807
2864,-0.001639207478045988
2865,-0.0013416262406038952
2866,-0.0010440450031618024
2867,-0.0007464637657197096
2868,-0.0007024934808970425
2869,-0.0007300544904028483
2870,-0.000757615499908654
2871,-0.0007851765094144596
2872,-0.0008127375189202654
2873,-0.0008402985284260711
2874,-0.0008925991459913985
2875,-0.0009576444101328515
